taxid|organism_name|assembly_accession|intraspecific_name|status
2267611|Capnocytophaga felis|GCF_009684755.1|strain=KC07070|active
2267691|Amycolatopsis eburnea|GCF_003937945.1|strain=GLM-1|active
2267833|Rhizobium oryzihabitans|GCF_010669145.1|strain=M15|active
2267891|Campylobacter novaezeelandiae|GCF_004323845.1|strain=B423b|active
2268024|Ephemeroptericola cinctiostellae|GCF_003339525.1|strain=F02|active
2268447|Desertihabitans brevis|GCF_003327535.1|strain=16Sb5-5|active
2268576|Altererythrobacter rhizovicinus|GCF_004135625.1|strain=AY-3R|active
2268757|Paracnuella aquatica|GCF_003332885.2|strain=N24|active
2268758|Pseudomonas laoshanensis|GCF_008365385.1|strain=Y22|active
226900|Bacillus cereus ATCC 14579|GCF_000007825.1|strain=ATCC 14579|active
226900|Bacillus cereus ATCC 14579|GCF_006094295.1|strain=ATCC 14579|skipped
226910|Pseudomonas batumici|GCF_000820515.1|strain=UCM B-321|active
2269374|Lactobacillus terrae|GCF_002762335.1|strain=NIBRBAC000499792|active
2269504|Arenimonas soli|GCF_014643775.1|strain=CGMCC 1.15905|active
227084|Ulvibacter litoralis|GCF_014651275.1|strain=KCTC 12104|active
227084|Ulvibacter litoralis|GCF_900102055.1|strain=DSM 16195|skipped
227316|Micromonospora eburnea|GCF_900090225.1|strain=DSM 44814|active
227318|Actinocatenispora thailandica|GCF_016865425.1|strain=NBRC 105041|active
227377|Coxiella burnetii RSA 493|GCF_000007765.2|strain=RSA 493|active
227605|Methylocella tundrae|GCF_901905185.1||active
227715|Amycolatopsis keratiniphila subsp. keratiniphila|GCF_001620365.2|strain=DSM 44409|active
227865|Cerasibacillus quisquiliarum|GCF_007991195.1|strain=NBRC 102429|active
227865|Cerasibacillus quisquiliarum|GCF_014202495.1|strain=DSM 15825|skipped
227866|Bacillus tequilensis|GCF_012225885.1|strain=EA-CB0015|active
227866|Bacillus tequilensis|GCF_900445435.1|strain=NCTC13306|skipped
227882|Streptomyces avermitilis MA-4680 = NBRC 14893|GCF_000009765.2|strain=MA-4680|active
227882|Streptomyces avermitilis MA-4680 = NBRC 14893|GCF_000764715.1|strain=NBRC 14893|skipped
227882|Streptomyces avermitilis MA-4680 = NBRC 14893|GCF_000968255.1|strain=MA-4680|skipped
227924|Oceanithermus desulfurans|GCF_014201675.1|strain=DSM 15757|active
227941|Chlamydia caviae GPIC|GCF_000007605.1||active
227945|Lactobacillus ultunensis|GCF_016647595.1|strain=Kx293C1|active
227|Pseudoalteromonas carrageenovora|GCF_004328865.1|strain=KCTC 22325|active
227|Pseudoalteromonas carrageenovora|GCF_006539245.1|strain=NBRC 12985|skipped
228006|Nocardia tenerifensis|GCF_003202065.1|strain=DSM 44704|active
2282305|Halomonas montanilacus|GCF_003336675.1|strain=PYC7W|active
228230|Mycolicibacterium canariasense|GCF_001570445.1|strain=JCM15298|active
228230|Mycolicibacterium canariasense|GCF_002101555.1|strain=CCUG 47953|skipped
2282381|Dyella tabacisoli|GCF_003350925.1|strain=L4-6|active
2282382|Thalassococcus profundi|GCF_003344785.1|strain=WRAS1|active
2282419|Staphylococcus pseudoxylosus|GCF_003697915.1|strain=S04009|active
2282419|Staphylococcus pseudoxylosus|GCF_016837605.1|strain=Bh32_TKDBRS|skipped
2282421|Pedobacter chinensis|GCF_003339865.1|strain=JDX94|active
2282477|Desertihabitans aurantiacus|GCF_003344635.1|strain=CPCC 204711|active
2282648|Nesterenkonia muleiensis|GCF_003600155.1|strain=RB2|active
2282652|Streptomyces corynorhini|GCF_003346515.1|strain=AC230|active
2282655|Pelagibacterium lacus|GCF_003345525.1|strain=XYN52|active
2282698|Shewanella saliphila|GCF_014648295.1|strain=JCM 32304|active
2282699|Shewanella ulleungensis|GCF_014648315.1|strain=JCM 32305|active
2282700|Shewanella litoralis|GCF_009828585.1|strain=JCM 32306|active
2282700|Shewanella litoralis|GCF_014648335.1|strain=JCM 32306|skipped
2282738|Streptomyces paludis|GCF_003344965.1|strain=GSSD-12|active
2282883|Paraburkholderia phosphatilytica|GCF_003443895.1|strain=7QSK02|active
2283160|Psychrobacillus glaciei|GCF_008973485.1|strain=PB01|active
2283196|Motiliproteus coralliicola|GCF_003345655.1|strain=C34|active
2283318|Aquirhabdus parva|GCF_003351745.1|strain=HYN0046|active
2283627|Ancylomarina euxinus|GCF_003863355.1|strain=M1P|active
2283635|Halioglobus sediminis|GCF_003457605.1|strain=U0301|active
228399|Actinobacillus pleuropneumoniae serovar 1 str. 4074|GCF_000167095.1|strain=4074|active
228399|Actinobacillus pleuropneumoniae serovar 1 str. 4074|GCF_000178495.2|strain=4074|skipped
228405|Hyphomonas neptunium ATCC 15444|GCF_000013025.1|strain=ATCC 15444|active
228410|Nitrosomonas europaea ATCC 19718|GCF_000009145.1|strain=ATCC 19718|active
228574|Paenibacillus lactis|GCF_017873605.1|strain=DSM 15596|active
228576|Alkalihalobacillus patagoniensis|GCF_002019705.1|strain=DSM 16117|active
228654|Psychrobacter pulmonis|GCF_904846465.1||active
228899|Peribacillus asahii|GCF_003570725.1|strain=MA001|active
228955|Arenibacter certesii|GCF_014651295.1|strain=KCTC 12113|active
228956|Maribacter sedimenticola|GCF_900188415.1|strain=DSM 19840|active
228957|Maribacter orientalis|GCF_900109345.1|strain=DSM 16471|active
228958|Maribacter aquivivus|GCF_900142175.1|strain=DSM 16478|active
228959|Maribacter ulvicola|GCF_900155985.1|strain=DSM 15366|active
228973|Xylanibacterium ulmi|GCF_004216535.1|strain=DSM 16932|active
229007|Halomonas ventosae|GCF_004363555.1|strain=CECT 5797|active
2290923|Crenobacter cavernae|GCF_003355495.1|strain=K1W11S-77|active
2290935|Parabacteroides acidifaciens|GCF_003363715.1|strain=426-9|active
2290935|Parabacteroides acidifaciens|GCF_014385205.1|strain=426_9|skipped
2291022|Arthrobacter silvisoli|GCF_003369445.1|strain=NEAU-SA1|active
2291023|Trinickia dinghuensis|GCF_003367175.1|strain=DHOM06|active
2291597|Gallaecimonas mangrovi|GCF_003367375.1|strain=HK-28|active
2291674|Bacillus iocasae|GCF_016909075.1|strain=DSM 104297|active
2291814|Chitinophaga silvisoli|GCF_003412465.1|strain=K20C18050901|active
2291815|Deminuibacter soli|GCF_003412455.1|strain=K23C18032701|active
2291|Desulfobacter hydrogenophilus|GCF_003261095.1|strain=DSM 3380|active
2291|Desulfobacter hydrogenophilus|GCF_004319545.1|strain=AcRS1|skipped
2291|Desulfobacter hydrogenophilus|GCF_010499545.1|strain=DSM 3380|skipped
229203|Flavobacterium degerlachei|GCF_900106645.1|strain=DSM 15718|active
229204|Flavobacterium frigoris|GCF_900111075.1|strain=DSM 15719|active
229205|Flavobacterium micromati|GCF_900129585.1|strain=DSM 17659|active
2292082|Pedobacter indicus|GCF_003449035.1|strain=SM1810|active
2292255|Levilactobacillus suantsaii|GCF_004115745.1|strain=BCRC 12945|active
2292255|Levilactobacillus suantsaii|GCF_014069315.1|strain=CBA3634|skipped
2292265|Trinickia diaoshuihuensis|GCF_003390925.1|strain=NEAU-SY24|active
2292704|Aeromicrobium endophyticum|GCF_003586285.1|strain=M2KJ-4|active
2292705|Paenibacillus paeoniae|GCF_003388735.1|strain=M4BSY-1|active
2292706|Muricauda nanhaiensis|GCF_003382275.1|strain=SM1704|active
2292766|Persicimonas caeni|GCF_006517175.1|strain=YN101|active
2292766|Persicimonas caeni|GCF_007993775.1|strain=YN101|skipped
2292|Desulfobacter latus|GCF_013389365.1|strain=AcRS2|active
2293254|Lysobacter silvisoli|GCF_003382365.1|strain=zong2l5|active
2293568|Streptomyces triticagri|GCF_003429565.1|strain=NEAU-YY421|active
2293569|Jiangella rhizosphaerae|GCF_003579925.1|strain=NEAU-YY265|active
2293571|Streptomyces inhibens|GCF_003389455.1|strain=NEAU-D10|active
2293572|Actinomadura logoneensis|GCF_003428695.1|strain=NEAU-G17|active
2293719|Cellulomonas rhizosphaerae|GCF_003470205.1|strain=NEAU-TCZ24|active
2293832|Pseudomonas kairouanensis|GCF_004682055.1|strain=KC12|active
2293833|Pseudomonas nabeulensis|GCF_004682045.1|strain=E10B|active
2293836|Fulvimarina endophytica|GCF_003403015.1|strain=85|active
2293840|Sphaerochaeta halotolerans|GCF_003429665.1|strain=4-11|active
2293980|Brevundimonas lutea|GCF_003704105.1|strain=NS26|active
2294033|Sinirhodobacter hankyongi|GCF_003664585.1|strain=BO-81|active
2294034|Micromonospora craniellae|GCF_003419945.1|strain=LHW63014|active
2294034|Micromonospora craniellae|GCF_014764405.1|strain=LHW63014|skipped
2294035|Halomicronema excentricum str. Lakshadweep|GCF_004212215.1|strain=Lakshadweep|active
2294114|Mesorhizobium denitrificans|GCF_003403035.1|strain=LA-28|active
2294115|Flexivirga caeni|GCF_003724155.1|strain=BO-16|active
2294117|Hydrogenophaga borbori|GCF_003417535.1|strain=LA-38|active
229919|Anaerolinea thermolimosa|GCF_001050195.2|strain=IMO-1|active
229920|Leptolinea tardivitalis|GCF_001050275.1|strain=YMTK-2|active
229920|Leptolinea tardivitalis|GCF_001306095.1|strain=YMTK-2|skipped
229921|Levilinea saccharolytica|GCF_001050255.2|strain=KIBI-1|active
229921|Levilinea saccharolytica|GCF_001306035.1|strain=KIBI-1|skipped
230089|Photorhabdus thracensis|GCF_001010285.1|strain=DSM 15199|active
230091|Micromonospora endolithica|GCF_003626595.1|strain=JCM 12677|active
230091|Micromonospora endolithica|GCF_007994185.1|strain=DSM 44398|skipped
2301235|Taibaiella helva|GCF_003545695.1|strain=F-4|active
2302434|Vibrio sinensis|GCF_003605645.1|strain=BEI233|active
2303538|Salinimonas sediminis|GCF_003429285.1|strain=N102|active
2303576|Sphingomonas mesophila|GCF_003499275.1|strain=SYSUP0001|active
2303987|Motilimonas pumilua|GCF_003596335.1|strain=PLHSC7-2|active
2303991|Bacillus glennii|GCF_003429105.1|strain=V44-8|active
2303992|Bacillus saganii|GCF_003429095.1|strain=V47-23a|active
2304593|Pontibacter oryzae|GCF_003576375.1|strain=KIRAN|active
2304602|Halomonas coralii|GCF_004117855.1|strain=362.1|active
2304605|Lysinibacillus yapensis|GCF_003515775.1|strain=YLB-03|active
2304606|Companilactobacillus zhachilii|GCF_003606365.2|strain=HBUAS52074|active
2304606|Companilactobacillus zhachilii|GCF_016756995.1|strain=ANB-1|skipped
2304626|Polaribacter aestuariivivens|GCF_005885675.1|strain=DBTF-3|active
2304675|Antribacter gilvus|GCF_003946865.1|strain=CFH 30434|active
230470|Anoxybacillus voinovskiensis|GCF_014196205.1|strain=DSM 17075|active
230470|Anoxybacillus voinovskiensis|GCF_014646615.1|strain=JCM 12111|skipped
230495|Reinekea marinisedimentorum|GCF_004341165.1|strain=DSM 15388|active
2305225|Paraburkholderia dinghuensis|GCF_003837865.1|strain=DHOA04|active
2305227|Longirhabdus pacifica|GCF_004115085.1|strain=SCSIO 06110|active
2305228|Chryseobacterium nematophagum|GCF_003710065.1|strain=JUb129|active
2305463|Maribellus luteus|GCF_003576475.1|strain=XSD2|active
2305508|Mucilaginibacter celer|GCF_003576455.2|strain=HYN0043|active
2305895|Fibrisoma montanum|GCF_003583365.1|strain=HYT19|active
2305907|Sphingomonas gilva|GCF_003515075.1|strain=ZDH117|active
2306021|Serinicoccus sediminis|GCF_004153545.1|strain=GP-T3-3|active
2306023|Gemmobacter lutimaris|GCF_003570715.1|strain=YJ-T1-11|active
2306423|Lactiplantibacillus garii|GCF_003885105.1|strain=FI11369|active
2306585|Amnibacterium setariae|GCF_003581425.1|strain=DD4a|active
230658|Paraeggerthella hongkongensis|GCF_003726035.1|strain=DSM 16106|active
2306636|Cellulomonas telluris|GCF_004886325.1|strain=CPCC 204705|active
2306972|Bifidobacterium castoris|GCF_003952025.1|strain=2020B|active
2306973|Bifidobacterium callimiconis|GCF_003952005.1|strain=2028B|active
2306974|Bifidobacterium samirii|GCF_003952945.1|strain=2033B|active
2306975|Bifidobacterium goeldii|GCF_003951095.1|strain=2034B|active
2306976|Bifidobacterium dolichotidis|GCF_003951975.1|strain=2036B|active
2306993|Sinirhodobacter populi|GCF_004022585.1|strain=2D-5|active
2306995|Pelagerythrobacter aerophilus|GCF_003581645.1|strain=Ery1|active
2306996|Tsuneonella suprasediminis|GCF_003605755.1|strain=Ery12|active
2307003|Aurantiacibacter zhengii|GCF_003584125.1|strain=V18|active
2307076|Roseomonas vastitatis|GCF_003604215.1|strain=CPCC 101021|active
231024|Streptomyces africanus|GCF_002150735.1|strain=NRRL B-24243|active
231048|Allochromatium palmeri|GCF_009720725.1|strain=DSM 15591|active
231049|Furfurilactobacillus rossiae|GCF_013394005.1|strain=L1|active
231146|Tolypothrix tenuis PCC 7101|GCF_002368295.1|strain=NIES-37|active
231434|Beijerinckia mobilis|GCF_000745425.1|strain=UQM 1969|active
231438|Desulfoluna butyratoxydans|GCF_900699765.1||active
2315236|Aquabacterium pictum|GCF_005403045.1|strain=W35|active
2315329|Streptomyces sporangiiformans|GCF_003568675.1|strain=NEAU-SSA 1|active
2315329|Streptomyces sporangiiformans|GCF_005768555.2|strain=NEAU-SSA 1|skipped
2315333|Helicobacter labetoulli|GCF_003670275.1|strain=48519|active
2315334|Helicobacter burdigaliensis|GCF_003670295.1|strain=CNRCH 2005/566H|active
2315424|Lysobacter tabacisoli|GCF_003586305.1|strain=C8-1|active
2315464|Bacillus salacetis|GCF_003581585.1|strain=SKP7-4|active
2315688|Simplicispira hankyongi|GCF_003570885.1|strain=NY-02|active
2315689|Sphingomonas edaphi|GCF_003583725.1|strain=DAC4|active
2315694|Cohnella faecalis|GCF_003570905.1|strain=K2E09-144|active
2315727|Larkinella punicea|GCF_003334855.1|strain=ZZJ9|active
2315729|Paenibacillus ottowii|GCF_006874425.1|strain=MS2379|active
2315841|Aquabacterium tepidiphilum|GCF_003569765.1|strain=YIM 730274|active
2315862|Paraflavitalea soli|GCF_003555545.1|strain=5GH32-13|active
2316025|Mediterraneibacter butyricigenes|GCF_003574295.1|strain=KCTC 15684|active
2316085|Pseudomonas bubulae|GCF_900618535.1|strain=Pseudomonas parafragi|active
2316383|Biomaibacter acetigenes|GCF_003691585.1|strain=SK-G1|active
2316527|Lichenibacterium ramalinae|GCF_004137085.1|strain=RmlP001|active
2316528|Lichenibacterium minor|GCF_004137685.1|strain=RmlP026|active
2316720|Corallococcus interemptor|GCF_003668875.1|strain=AB047A|active
2316722|Corallococcus aberystwythensis|GCF_003612165.1|strain=AB050A|active
2316724|Corallococcus praedator|GCF_003612125.1|strain=CA031B|active
2316726|Corallococcus sicarius|GCF_003611735.1|strain=CA040B|active
2316728|Corallococcus carmarthensis|GCF_003611695.1|strain=CA043D|active
2316731|Corallococcus llansteffanensis|GCF_003612055.1|strain=CA051B|active
2316733|Corallococcus terminator|GCF_003611635.1|strain=CA054A|active
2316736|Corallococcus exercitus|GCF_003611585.1|strain=AB043A|active
2316736|Corallococcus exercitus|GCF_013116705.1|strain=AB043B|skipped
2319843|Hymenobacter oligotrophus|GCF_003574965.1|strain=sh-6|active
2320140|Arcobacter peruensis|GCF_003711085.1|strain=PSE-93|active
2320269|Altererythrobacter spongiae|GCF_003610805.1|strain=HN-Y73|active
2320271|Aureimonas flava|GCF_003583935.1|strain=M2BS4Y-1|active
2320272|Roseovarius spongiae|GCF_003651245.1|strain=HN-E21|active
2320431|Corynebacterium silvaticum|GCF_004382105.1|strain=KL1196|active
2320431|Corynebacterium silvaticum|GCF_004382825.2|strain=KL0182|skipped
2320851|Arthrobacter celericrescens|GCF_003614925.1|strain=NEAU-SA2|active
232089|Agromyces cerinus subsp. cerinus|GCF_900142065.1|strain=DSM 8595|active
2321394|Actinomyces lilanjuaniae|GCF_003606385.1|strain=2129|active
2321395|Bacillus acidinfaciens|GCF_003605385.1|strain=3-2-2|active
2321403|Chryseolinea soli|GCF_003589925.1|strain=KIS68-18|active
232216|Chryseobacterium koreense|GCF_014201785.1|strain=DSM 25209|active
232346|Halomonas alkaliantarctica|GCF_004364445.1|strain=CRSS|active
232444|Brevibacterium sanguinis|GCF_003315405.1|strain=2b_TX|active
232537|Rhodoluna limnophila|GCF_005845345.1|strain=1B-Mac|active
232537|Rhodoluna limnophila|GCF_005845365.1|strain=27D-LEPI|skipped
2325572|Psychrobacillus vulpis|GCF_006861825.1|strain=Z8|active
2325|Thermoanaerobacter kivui|GCF_000763575.1|strain=LKT-1|active
232991|Calothrix desertica PCC 7102|GCF_003991905.1|strain=PCC 7102|active
232991|Calothrix desertica PCC 7102|GCF_007830875.1|strain=PCC 7102|skipped
233100|Ectothiorhodosinus mongolicus|GCF_900156225.1|strain=M9|active
233583|Cellulomonas xylanilytica|GCF_007989805.1|strain=NBRC 101102|active
2338327|Tsuneonella amylolytica|GCF_003626915.1|strain=NS1|active
2338368|Alcanivorax profundi|GCF_003597125.1|strain=MTEO17|active
2338372|Bacillus clarus|GCF_000746925.1|strain=BHP|active
2338372|Bacillus clarus|GCF_003428195.1|strain=PS00077A|skipped
2338552|Parashewanella curva|GCF_003675895.1|strain=C51|active
2339232|Vallicoccus soli|GCF_003594885.1|strain=YIM 75000|active
2339259|Yersinia hibernica|GCF_004124235.1|strain=CFS1934|active
2340725|Streptomyces bauhiniae|GCF_004784475.1|strain=Bv016|active
2340821|Nocardioides ferulae|GCF_003660455.1|strain=SZ4R5S7|active
2340860|Chachezhania antarctica|GCF_003646465.1|strain=SM1703|active
2340916|Nocardia panacis|GCF_003598715.1|strain=YIM PH 21724|active
2340917|Amycolatopsis panacis|GCF_003600245.1|strain=YIM PH21725|active
2341043|Nonlabens xiamenensis|GCF_003865345.1|strain=1Q3|active
2341080|Mycobacterium pseudokansasii|GCF_900566075.1|strain=MK142|active
2341083|Mycobacterium innocens|GCF_900566055.1|strain=MK13|active
2341086|Mycobacterium attenuatum|GCF_900566065.1|strain=MK136|active
2341086|Mycobacterium attenuatum|GCF_900566085.1|strain=MK41|skipped
2341112|Georhizobium profundi|GCF_003952725.1|strain=WS11|active
2341117|Arachidicoccus soli|GCF_003600625.1|strain=KIS59-12|active
234613|Asanoa iriomotensis|GCF_016862515.1|strain=NBRC 100142|active
234614|Planotetraspora silvatica|GCF_016863315.1|strain=NBRC 100141|active
234834|Brevibacterium permense|GCF_013280495.1|strain=VKM Ac-2280|active
234835|Brevibacterium antiquum|GCF_016107655.1|strain=DSM 21545|active
235279|Helicobacter hepaticus ATCC 51449|GCF_000007905.1|strain=ATCC 51449|active
2358141|Anaerotignum faecicola|GCF_003865035.1|strain=KCTC 15736|active
235909|Geobacillus kaustophilus HTA426|GCF_000009785.1|strain=HTA426|active
235985|Streptacidiphilus jiangxiensis|GCF_000787795.1|strain=NBRC 100920|active
235985|Streptacidiphilus jiangxiensis|GCF_900109465.1|strain=CGMCC 4.1857|skipped
235986|Streptomyces glauciniger|GCF_900188405.1|strain=CGMCC 4.1858|active
235987|Streptomyces jietaisiensis|GCF_900102095.1|strain=CGMCC 4.1859|active
235|Brucella abortus|GCF_900446005.1|strain=NCTC10093|active
236067|Kribbella solani|GCF_014205295.1|strain=DSM 17294|active
236068|Kribbella jejuensis|GCF_006715085.1|strain=DSM 17305|active
236402|Bartonella chomelii|GCF_014138465.1|strain=DSM 21431|active
2364273|Geomonas oryzae|GCF_004117875.1|strain=S43|active
2364274|Ningiella ruwaisensis|GCF_004798935.1|strain=B66|active
2364647|Kalamiella piersonii|GCF_003612015.1|strain=IIIF1SW-P2|active
2364649|Pseudomonas laurentiana|GCF_014648275.1|strain=JCM 32154|active
2364787|Alistipes megaguti|GCF_900604385.1|strain=Marseille-P5997|active
2364791|Enterococcus mediterraneensis|GCF_900604485.1|strain=Marseille-P4358|active
2364794|Neoactinobaculum massilliense|GCF_900604955.1|strain=Marseille-P6182|active
2364797|Varibaculum vaginae|GCF_900604285.1|strain=Marseille-P5644|active
2364882|Flavisolibacter nicotianae|GCF_003628535.1|strain=X7X|active
236511|Nocardia neocaledoniensis|GCF_003182135.1|strain=DSM 44717|active
236753|Fastidiosipila sanguinis|GCF_002998295.1|strain=CCUG 47711|active
236814|Chryseobacterium formosense|GCF_900116415.1|strain=DSM 17452|active
236|Brucella ovis|GCF_900446135.1|strain=NCTC10512|active
237018|Algoriphagus aquimarinus|GCF_900112005.1|strain=DSM 23399|active
237019|Algoriphagus chordae|GCF_003254055.1|strain=DSM 19830|active
237069|Tenuibacillus multivorans|GCF_007989445.1|strain=NBRC 100370|active
